lat,lon,individual,date
-17.0002092,-57.3871439,Picole,"2015-03-22 01:01:15"
-16.9168083,-57.4612703,Anderson,"2015-03-22 02:00:09"
-16.8776281,-57.4249583,Fera,"2015-03-22 02:00:18"
-16.8773264,-57.4290494,Dale,"2015-03-22 02:00:19"
-17.1287392,-57.3644947,Alice,"2015-03-22 02:00:26"
-16.9930306,-57.3856464,Picole,"2015-03-22 02:02:49"
-17.1333253,-57.3665039,Alice,"2015-03-22 03:00:04"
-16.8773028,-57.4289428,Dale,"2015-03-22 03:00:06"
-16.8776697,-57.4254258,Fera,"2015-03-22 03:00:17"
-16.9168003,-57.4692717,Anderson,"2015-03-22 03:00:30"
-16.9350575,-57.3830261,Caiman,"2015-03-22 03:00:53"
-16.99125,-57.3859533,Picole,"2015-03-22 03:01:43"
-16.8765736,-57.4231578,Dale,"2015-03-22 04:00:13"
-16.9307361,-57.3822733,Caiman,"2015-03-22 04:00:14"
-16.9167856,-57.4699328,Anderson,"2015-03-22 04:00:14"
-16.8777564,-57.4270433,Fera,"2015-03-22 04:00:30"
-16.9914625,-57.3859639,Picole,"2015-03-22 04:01:30"
-16.8771394,-57.4241936,Dale,"2015-03-22 05:00:13"
-16.9277519,-57.3847192,Caiman,"2015-03-22 05:00:22"
-16.9163511,-57.4699244,Anderson,"2015-03-22 05:00:28"
-16.8777175,-57.4270058,Fera,"2015-03-22 05:01:00"
-16.9914342,-57.3859956,Picole,"2015-03-22 05:01:54"
-16.8771069,-57.4242703,Dale,"2015-03-22 06:00:14"
-16.8776789,-57.4269347,Fera,"2015-03-22 06:00:21"
-16.9275347,-57.3848678,Caiman,"2015-03-22 06:00:30"
-16.9164242,-57.4697781,Anderson,"2015-03-22 06:00:30"
-17.1326478,-57.3666997,Alice,"2015-03-22 06:01:07"
-16.9914297,-57.3861897,Picole,"2015-03-22 06:01:38"
-16.9164881,-57.4697533,Anderson,"2015-03-22 07:00:17"
-16.8777347,-57.4270603,Fera,"2015-03-22 07:00:44"
-17.1326775,-57.3666747,Alice,"2015-03-22 07:00:49"
-16.8770378,-57.4239847,Dale,"2015-03-22 07:00:53"
-16.9276375,-57.3848669,Caiman,"2015-03-22 07:00:54"
-16.9914389,-57.3860056,Picole,"2015-03-22 07:02:50"
-16.9275711,-57.3847878,Caiman,"2015-03-22 08:00:15"
-16.8770525,-57.4240164,Dale,"2015-03-22 08:00:18"
-16.8772147,-57.4272086,Fera,"2015-03-22 08:00:38"
-16.9165675,-57.4698569,Anderson,"2015-03-22 08:01:01"
-16.9276417,-57.3848022,Caiman,"2015-03-22 09:00:15"
-16.9915544,-57.3858736,Picole,"2015-03-22 09:00:17"
-16.9164236,-57.4697569,Anderson,"2015-03-22 09:00:24"
-16.8819297,-57.4204436,Fera,"2015-03-22 09:00:27"
-16.8771883,-57.4244494,Dale,"2015-03-22 09:00:29"
-17.1327331,-57.3667939,Alice,"2015-03-22 09:01:19"
-16.9914819,-57.3860131,Picole,"2015-03-22 10:00:12"
-16.9167531,-57.4698122,Anderson,"2015-03-22 10:00:16"
-16.8776211,-57.4261758,Dale,"2015-03-22 10:00:18"
-16.9276233,-57.3847472,Caiman,"2015-03-22 10:00:30"
-17.1326661,-57.3667,Alice,"2015-03-22 10:01:15"
-16.8838925,-57.4172908,Fera,"2015-03-22 10:01:30"
-16.8831811,-57.4128925,Fera,"2015-03-22 11:00:09"
-17.1327017,-57.3666669,Alice,"2015-03-22 11:00:30"
-16.9914764,-57.3860633,Picole,"2015-03-22 11:00:48"
-16.9167653,-57.4699917,Anderson,"2015-03-22 11:00:51"
-16.9275864,-57.3848881,Caiman,"2015-03-22 11:01:35"
-16.8775286,-57.4263408,Dale,"2015-03-22 11:02:06"
-16.9166969,-57.4698497,Anderson,"2015-03-22 12:00:16"
-16.8831564,-57.4105358,Fera,"2015-03-22 12:00:17"
-17.1327867,-57.3666928,Alice,"2015-03-22 12:00:24"
-16.8774728,-57.4260456,Dale,"2015-03-22 12:00:30"
-16.99149,-57.3859922,Picole,"2015-03-22 12:02:36"
-16.8773667,-57.4261322,Dale,"2015-03-22 13:00:20"
-16.9165025,-57.469785,Anderson,"2015-03-22 13:00:27"
-16.9275497,-57.3848456,Caiman,"2015-03-22 13:00:57"
-17.1276086,-57.3648503,Alice,"2015-03-22 14:00:30"
-16.9915706,-57.3860283,Picole,"2015-03-22 14:00:48"
-16.9170033,-57.4699889,Anderson,"2015-03-22 14:00:48"
-16.9248419,-57.3881744,Caiman,"2015-03-22 14:00:49"
-16.8775222,-57.4262611,Dale,"2015-03-22 14:00:54"
-16.9913908,-57.3856419,Picole,"2015-03-22 15:00:12"
-17.1280303,-57.3646586,Alice,"2015-03-22 15:00:17"
-16.9169056,-57.4700886,Anderson,"2015-03-22 15:00:33"
-16.9194047,-57.3918997,Caiman,"2015-03-22 15:00:48"
-16.8776458,-57.4264397,Dale,"2015-03-22 15:00:54"
-17.1280161,-57.3646542,Alice,"2015-03-22 16:00:04"
-16.9208956,-57.3930375,Caiman,"2015-03-22 16:00:12"
-16.8777783,-57.4263131,Dale,"2015-03-22 16:00:26"
-16.9168972,-57.4699664,Anderson,"2015-03-22 16:00:29"
-16.9851039,-57.3899178,Picole,"2015-03-22 16:01:01"
-16.9170517,-57.3955072,Caiman,"2015-03-22 17:00:17"
-16.9168025,-57.4699739,Anderson,"2015-03-22 17:00:17"
-16.8776989,-57.4263186,Dale,"2015-03-22 17:00:30"
-17.128035,-57.3646556,Alice,"2015-03-22 17:00:48"
-16.9168531,-57.4698094,Anderson,"2015-03-22 18:00:15"
-17.1281158,-57.3645761,Alice,"2015-03-22 18:00:16"
-16.9160781,-57.3967739,Caiman,"2015-03-22 18:00:30"
-16.9766672,-57.3871664,Picole,"2015-03-22 18:01:22"
-16.910505,-57.4017717,Caiman,"2015-03-22 19:00:13"
-17.1280692,-57.3646347,Alice,"2015-03-22 19:00:48"
-16.9166536,-57.4622906,Anderson,"2015-03-22 19:00:54"
-16.8776536,-57.4263169,Dale,"2015-03-22 19:01:00"
-16.8830681,-57.4104933,Fera,"2015-03-22 19:01:37"
-17.1280381,-57.3646575,Alice,"2015-03-22 20:00:05"
-16.9170889,-57.4666367,Anderson,"2015-03-22 20:00:18"
-16.8778544,-57.4268483,Dale,"2015-03-22 20:00:23"
-16.9043394,-57.4009622,Caiman,"2015-03-22 20:00:26"
-16.8831006,-57.4105053,Fera,"2015-03-22 20:00:59"
-16.9750969,-57.3879781,Picole,"2015-03-22 20:01:21"
-16.9137156,-57.4746422,Anderson,"2015-03-22 21:00:14"
-16.9002617,-57.4022761,Caiman,"2015-03-22 21:00:29"
-17.1280397,-57.3646456,Alice,"2015-03-22 21:00:34"
-16.88307,-57.4105767,Fera,"2015-03-22 21:00:57"
-16.8774131,-57.4276706,Dale,"2015-03-22 21:01:47"
-17.1269181,-57.3638789,Alice,"2015-03-22 22:00:09"
-16.900015,-57.4059489,Caiman,"2015-03-22 22:00:15"
-16.8773475,-57.4280606,Dale,"2015-03-22 22:00:30"
-16.9122306,-57.4806456,Anderson,"2015-03-22 22:00:58"
-16.8830619,-57.4105975,Fera,"2015-03-22 22:01:41"
-16.97528,-57.3878297,Picole,"2015-03-22 22:03:00"
-16.8773258,-57.427955,Dale,"2015-03-22 23:00:12"
-16.8829511,-57.4104492,Fera,"2015-03-22 23:00:30"
-16.9124692,-57.4805136,Anderson,"2015-03-22 23:00:30"
-17.1247183,-57.3572983,Alice,"2015-03-22 23:00:42"
-16.9000722,-57.4057492,Caiman,"2015-03-22 23:00:59"
-17.1238025,-57.3565378,Alice,"2015-03-23 00:00:09"
-16.8774153,-57.4281478,Dale,"2015-03-23 00:00:13"
-16.8999797,-57.4057783,Caiman,"2015-03-23 00:00:13"
-16.9125406,-57.4805906,Anderson,"2015-03-23 00:00:16"
-16.9751819,-57.3879225,Picole,"2015-03-23 00:01:48"
-16.8999278,-57.4056492,Caiman,"2015-03-23 01:00:13"
-16.87734,-57.4281633,Dale,"2015-03-23 01:00:28"
-17.1235456,-57.3565531,Alice,"2015-03-23 01:00:30"
-16.9123867,-57.4804828,Anderson,"2015-03-23 01:00:54"
-16.976425,-57.3870983,Picole,"2015-03-23 01:01:16"
-16.9123464,-57.4804103,Anderson,"2015-03-23 02:00:13"
-17.1197417,-57.35971,Alice,"2015-03-23 02:00:20"
-16.8772719,-57.4281097,Dale,"2015-03-23 02:00:26"
-16.8999767,-57.4058508,Caiman,"2015-03-23 02:00:30"
-16.9733556,-57.3868536,Picole,"2015-03-23 02:01:30"
-16.8773503,-57.4281375,Dale,"2015-03-23 03:00:11"
-17.1205806,-57.3647031,Alice,"2015-03-23 03:00:21"
-16.9090708,-57.4782281,Anderson,"2015-03-23 03:00:27"
-16.9711364,-57.3882022,Picole,"2015-03-23 03:01:14"
-16.8830294,-57.4105175,Fera,"2015-03-23 03:02:00"
-16.9189028,-57.4562561,Anderson,"2015-03-23 04:00:08"
-16.8772619,-57.4280339,Dale,"2015-03-23 04:00:09"
-17.1237181,-57.3681503,Alice,"2015-03-23 04:00:29"
-16.8831219,-57.4105561,Fera,"2015-03-23 04:00:48"
-16.9706778,-57.3880114,Picole,"2015-03-23 04:02:18"
-16.9195389,-57.4555806,Anderson,"2015-03-23 05:00:06"
-16.8772594,-57.4280864,Dale,"2015-03-23 05:00:30"
-16.8830472,-57.4105247,Fera,"2015-03-23 05:00:30"
-17.1327931,-57.3668733,Alice,"2015-03-23 05:01:14"
-16.9705753,-57.3880531,Picole,"2015-03-23 05:01:16"
-16.9228092,-57.4542781,Anderson,"2015-03-23 06:00:11"
-16.8772958,-57.4280947,Dale,"2015-03-23 06:00:16"
-16.8830925,-57.4106689,Fera,"2015-03-23 06:00:26"
-16.9706561,-57.3880214,Picole,"2015-03-23 06:01:19"
-17.1326592,-57.3665989,Alice,"2015-03-23 06:01:48"
-16.9207478,-57.4486531,Anderson,"2015-03-23 07:00:29"
-17.1324517,-57.3668225,Alice,"2015-03-23 07:01:03"
-16.9705794,-57.3880019,Picole,"2015-03-23 07:01:12"
-16.88323,-57.4106683,Fera,"2015-03-23 07:01:26"
-16.9206767,-57.4485833,Anderson,"2015-03-23 08:00:16"
-16.9700781,-57.3873633,Picole,"2015-03-23 08:00:30"
-16.8768775,-57.4232811,Dale,"2015-03-23 08:00:30"
-16.8830569,-57.4105594,Fera,"2015-03-23 08:00:30"
-17.13264,-57.3666056,Alice,"2015-03-23 08:02:15"
-16.8830881,-57.4104003,Fera,"2015-03-23 09:00:16"
-16.9701014,-57.3873411,Picole,"2015-03-23 09:01:05"
-16.8774858,-57.4250367,Dale,"2015-03-23 09:01:37"
-16.9700636,-57.3872228,Picole,"2015-03-23 10:00:11"
-16.8802678,-57.4138917,Fera,"2015-03-23 10:00:17"
-16.9210131,-57.4486578,Anderson,"2015-03-23 10:00:27"
-16.8776225,-57.4253142,Dale,"2015-03-23 10:00:30"
-16.8776169,-57.4253167,Dale,"2015-03-23 11:00:19"
-16.88156,-57.4126989,Fera,"2015-03-23 11:00:30"
-16.9208294,-57.4485542,Anderson,"2015-03-23 11:00:30"
-16.9700744,-57.38734,Picole,"2015-03-23 11:00:48"
-17.1326722,-57.3666978,Alice,"2015-03-23 11:01:08"
-16.9700561,-57.3873731,Picole,"2015-03-23 12:00:10"
-16.8836694,-57.4147508,Fera,"2015-03-23 12:00:14"
-16.8775158,-57.4252981,Dale,"2015-03-23 12:00:28"
-17.1326817,-57.3666983,Alice,"2015-03-23 12:00:53"
-16.9208839,-57.4486444,Anderson,"2015-03-23 12:01:13"
-16.8776214,-57.4253133,Dale,"2015-03-23 13:00:16"
-16.8836881,-57.4147453,Fera,"2015-03-23 13:00:30"
-16.9701417,-57.3873656,Picole,"2015-03-23 13:01:04"
-16.8836442,-57.4147447,Fera,"2015-03-23 14:00:15"
-16.8775911,-57.4252894,Dale,"2015-03-23 14:00:24"
-16.9696919,-57.3869914,Picole,"2015-03-23 14:00:30"
-16.9209447,-57.4487808,Anderson,"2015-03-23 14:01:56"
-17.1311411,-57.3659561,Alice,"2015-03-23 14:02:01"
-16.8774778,-57.4260906,Dale,"2015-03-23 15:00:10"
-17.1310778,-57.3658731,Alice,"2015-03-23 15:00:10"
-16.8836672,-57.4147897,Fera,"2015-03-23 15:00:30"
-16.9209514,-57.4486364,Anderson,"2015-03-23 15:00:48"
-16.9692272,-57.3849675,Picole,"2015-03-23 15:01:14"
-16.8774808,-57.42612,Dale,"2015-03-23 16:00:08"
-16.8827889,-57.4127406,Fera,"2015-03-23 16:00:24"
-16.9209533,-57.4486175,Anderson,"2015-03-23 16:00:29"
-17.1311931,-57.3660786,Alice,"2015-03-23 16:00:34"
-16.9692753,-57.3849511,Picole,"2015-03-23 16:00:53"
-16.9211436,-57.4485494,Anderson,"2015-03-23 17:00:16"
-17.1312206,-57.3661417,Alice,"2015-03-23 17:00:25"
-16.8774281,-57.4261056,Dale,"2015-03-23 17:00:29"
-16.8830628,-57.4103939,Fera,"2015-03-23 17:00:32"
-17.1311508,-57.3660653,Alice,"2015-03-23 18:00:10"
-16.8774544,-57.4260178,Dale,"2015-03-23 18:00:18"
-16.920935,-57.4486847,Anderson,"2015-03-23 18:00:20"
-16.88312,-57.410575,Fera,"2015-03-23 18:00:30"
-16.9746825,-57.3815414,Picole,"2015-03-23 18:01:12"
-16.9208386,-57.4486636,Anderson,"2015-03-23 19:00:14"
-16.8773792,-57.4260739,Dale,"2015-03-23 19:00:30"
-16.8831128,-57.4105356,Fera,"2015-03-23 19:00:30"
-17.1311792,-57.3660678,Alice,"2015-03-23 19:00:30"
-16.8773889,-57.4260886,Dale,"2015-03-23 20:00:20"
-16.8831136,-57.4104953,Fera,"2015-03-23 20:00:30"
-16.9211506,-57.4486708,Anderson,"2015-03-23 20:01:25"
-16.9690964,-57.3828667,Picole,"2015-03-23 20:01:48"
-17.130595,-57.3658942,Alice,"2015-03-23 20:02:32"
-16.9187544,-57.4489886,Anderson,"2015-03-23 21:00:13"
-16.8831653,-57.4106447,Fera,"2015-03-23 21:00:17"
-17.1247461,-57.3615989,Alice,"2015-03-23 21:00:30"
-16.8774344,-57.4261108,Dale,"2015-03-23 21:00:59"
-17.1246681,-57.3574428,Alice,"2015-03-23 22:00:20"
-16.9191522,-57.4491928,Anderson,"2015-03-23 22:00:28"
-16.8830667,-57.4104853,Fera,"2015-03-23 22:00:48"
-16.8774128,-57.4261072,Dale,"2015-03-23 22:00:51"
-16.9697547,-57.3875983,Picole,"2015-03-23 22:01:29"
-16.8829597,-57.4102994,Fera,"2015-03-23 23:00:06"
-17.1235233,-57.3565219,Alice,"2015-03-23 23:00:30"
-16.9254486,-57.4503517,Anderson,"2015-03-23 23:01:12"
-17.1234489,-57.3563808,Alice,"2015-03-24 00:00:13"
-16.8773461,-57.4260617,Dale,"2015-03-24 00:00:28"
-16.9255219,-57.4509397,Anderson,"2015-03-24 00:00:30"
-16.8831769,-57.4106333,Fera,"2015-03-24 00:00:37"
-16.9697628,-57.3874281,Picole,"2015-03-24 00:01:23"
-17.1235078,-57.3564011,Alice,"2015-03-24 01:00:13"
-16.9249789,-57.4499686,Anderson,"2015-03-24 01:00:20"
-16.8775572,-57.4260711,Dale,"2015-03-24 01:00:30"
-16.9697156,-57.3873569,Picole,"2015-03-24 01:01:23"
-16.8830458,-57.4104486,Fera,"2015-03-24 01:03:00"
-17.1235297,-57.3563708,Alice,"2015-03-24 02:00:24"
-16.9255358,-57.4510253,Anderson,"2015-03-24 02:00:29"
-16.8776417,-57.4263347,Dale,"2015-03-24 02:00:48"
-16.8831139,-57.410645,Fera,"2015-03-24 02:01:30"
-16.9700411,-57.3873206,Picole,"2015-03-24 02:01:47"
-16.8775603,-57.4284319,Dale,"2015-03-24 03:00:10"
-16.9212519,-57.4562617,Anderson,"2015-03-24 03:00:12"
-17.1262208,-57.3631264,Alice,"2015-03-24 03:00:18"
-16.8830819,-57.41045,Fera,"2015-03-24 03:01:00"
-16.9697969,-57.3871219,Picole,"2015-03-24 03:01:21"
-16.9196636,-57.4581803,Anderson,"2015-03-24 04:00:12"
-16.8772556,-57.4288853,Dale,"2015-03-24 04:00:34"
-17.1328239,-57.3667422,Alice,"2015-03-24 04:00:35"
-16.8830875,-57.4105428,Fera,"2015-03-24 04:00:47"
-16.9694883,-57.3869131,Picole,"2015-03-24 04:01:17"
-16.8772581,-57.4290636,Dale,"2015-03-24 05:00:16"
-16.9195044,-57.4583606,Anderson,"2015-03-24 05:00:23"
-17.1327489,-57.3667642,Alice,"2015-03-24 05:00:30"
-16.8830597,-57.4105344,Fera,"2015-03-24 05:01:00"
-16.9694711,-57.3868519,Picole,"2015-03-24 05:01:30"
-16.8773253,-57.4289739,Dale,"2015-03-24 06:00:07"
-16.9196639,-57.4583639,Anderson,"2015-03-24 06:00:14"
-16.8831333,-57.4105992,Fera,"2015-03-24 06:00:57"
-17.1327489,-57.3667642,Alice,"2015-03-24 06:01:08"
-16.9695464,-57.3869247,Picole,"2015-03-24 06:01:17"
-16.9196458,-57.4581594,Anderson,"2015-03-24 07:00:53"
-16.8772144,-57.4243136,Dale,"2015-03-24 07:01:24"
-16.9695472,-57.3869525,Picole,"2015-03-24 07:01:27"
-17.1327308,-57.3668186,Alice,"2015-03-24 07:01:44"
-16.9190892,-57.45887,Anderson,"2015-03-24 08:00:16"
-16.8764736,-57.4227325,Dale,"2015-03-24 08:00:29"
-16.9695961,-57.3869569,Picole,"2015-03-24 08:00:35"
-17.1328161,-57.3667294,Alice,"2015-03-24 08:00:52"
-16.8830572,-57.4104917,Fera,"2015-03-24 08:02:00"
-16.9192583,-57.4590917,Anderson,"2015-03-24 09:00:11"
-16.8772183,-57.4244797,Dale,"2015-03-24 09:00:17"
-16.9694878,-57.3868786,Picole,"2015-03-24 09:00:30"
-16.8830633,-57.4105983,Fera,"2015-03-24 09:01:20"
-16.8831142,-57.4105908,Fera,"2015-03-24 10:00:05"
-16.9695322,-57.3869408,Picole,"2015-03-24 10:00:14"
-17.1327547,-57.3667761,Alice,"2015-03-24 10:00:23"
-16.8775392,-57.4259689,Dale,"2015-03-24 10:00:25"
-16.9190725,-57.4591222,Anderson,"2015-03-24 10:00:29"
-16.9693236,-57.3866486,Picole,"2015-03-24 11:00:16"
-16.9191367,-57.4591928,Anderson,"2015-03-24 11:00:19"
-16.8775322,-57.4259636,Dale,"2015-03-24 11:00:30"
-16.8832272,-57.4105983,Fera,"2015-03-24 11:00:30"
-17.1327336,-57.3667397,Alice,"2015-03-24 11:00:35"
-16.9192039,-57.4589875,Anderson,"2015-03-24 12:00:12"
-16.8775619,-57.4258983,Dale,"2015-03-24 12:00:16"
-16.9695433,-57.3869428,Picole,"2015-03-24 12:00:30"
-17.1328358,-57.3667656,Alice,"2015-03-24 12:00:54"
-16.8827725,-57.4127072,Fera,"2015-03-24 12:01:21"
-16.9696072,-57.3869858,Picole,"2015-03-24 13:00:16"
-16.8840586,-57.4176594,Fera,"2015-03-24 13:00:28"
-16.9191975,-57.4590911,Anderson,"2015-03-24 13:00:29"
-17.1328711,-57.366725,Alice,"2015-03-24 13:01:51"
-16.8807672,-57.4208481,Fera,"2015-03-24 14:00:14"
-16.9694731,-57.3869758,Picole,"2015-03-24 14:00:19"
-16.87742,-57.4261675,Dale,"2015-03-24 14:00:30"
-16.9192461,-57.4592319,Anderson,"2015-03-24 14:00:33"
-17.12986,-57.3659269,Alice,"2015-03-24 14:01:13"
-16.96955,-57.386975,Picole,"2015-03-24 15:00:13"
-16.9241294,-57.4513397,Anderson,"2015-03-24 15:00:26"
-16.8775303,-57.4261997,Dale,"2015-03-24 15:00:30"
-17.1244553,-57.3609483,Alice,"2015-03-24 15:00:30"
-16.8779961,-57.4165228,Fera,"2015-03-24 15:00:59"
-16.9695472,-57.3869728,Picole,"2015-03-24 16:00:15"
-17.1235333,-57.3564411,Alice,"2015-03-24 16:00:18"
-16.9209658,-57.4445492,Anderson,"2015-03-24 16:00:30"
-16.8761472,-57.4148519,Fera,"2015-03-24 16:00:54"
-16.8773969,-57.426095,Dale,"2015-03-24 16:01:05"
-16.9695575,-57.3870425,Picole,"2015-03-24 16:01:09"
-16.8773689,-57.4260592,Dale,"2015-03-24 17:00:19"
-16.9232119,-57.4485042,Anderson,"2015-03-24 17:00:19"
-16.8761461,-57.4148581,Fera,"2015-03-24 17:00:30"
-17.1235358,-57.3565383,Alice,"2015-03-24 17:00:47"
-16.8774411,-57.426055,Dale,"2015-03-24 18:00:07"
-17.1235528,-57.3565586,Alice,"2015-03-24 18:00:08"
-16.9219097,-57.4481192,Anderson,"2015-03-24 18:00:12"
-16.8761561,-57.4148319,Fera,"2015-03-24 18:00:54"
-16.9695267,-57.3867597,Picole,"2015-03-24 18:01:29"
-16.8774447,-57.4261664,Dale,"2015-03-24 19:00:06"
-16.8761561,-57.4148319,Fera,"2015-03-24 19:00:25"
-17.123555,-57.35654,Alice,"2015-03-24 19:00:30"
-16.9217575,-57.4483392,Anderson,"2015-03-24 19:00:47"
-17.1235403,-57.35657,Alice,"2015-03-24 20:00:13"
-16.9222706,-57.4484097,Anderson,"2015-03-24 20:00:19"
-16.8774,-57.4261108,Dale,"2015-03-24 20:00:30"
-16.8761578,-57.4148128,Fera,"2015-03-24 20:00:30"
-16.9771722,-57.3900447,Picole,"2015-03-24 20:01:26"
-16.9238344,-57.4518828,Anderson,"2015-03-24 21:00:15"
-16.8755839,-57.4148644,Fera,"2015-03-24 21:00:24"
-17.1235622,-57.3565319,Alice,"2015-03-24 21:00:27"
-16.8774475,-57.4261142,Dale,"2015-03-24 21:00:28"
-17.1235375,-57.3567303,Alice,"2015-03-24 22:00:12"
-16.8774447,-57.4261392,Dale,"2015-03-24 22:00:14"
-16.8776247,-57.4163261,Fera,"2015-03-24 22:00:30"
-16.9206081,-57.4545931,Anderson,"2015-03-24 22:01:48"
-16.9202572,-57.4549425,Anderson,"2015-03-24 23:00:13"
-17.1235231,-57.3565422,Alice,"2015-03-24 23:00:30"
-16.8773919,-57.4260978,Dale,"2015-03-24 23:00:32"
-16.8772864,-57.4171675,Fera,"2015-03-24 23:00:48"
-16.8773375,-57.4171806,Fera,"2015-03-25 00:00:10"
-16.8769458,-57.4232261,Dale,"2015-03-25 00:00:13"
-17.1235217,-57.3565342,Alice,"2015-03-25 00:00:13"
-16.917775,-57.4605692,Anderson,"2015-03-25 00:00:22"
-16.8772803,-57.4172172,Fera,"2015-03-25 01:00:11"
-17.1242706,-57.3571506,Alice,"2015-03-25 01:00:12"
-16.8767989,-57.4233347,Dale,"2015-03-25 01:00:16"
-16.9178053,-57.4648347,Anderson,"2015-03-25 01:00:48"
-16.9913606,-57.3860878,Picole,"2015-03-25 01:02:08"
-16.9177003,-57.4646431,Anderson,"2015-03-25 02:00:09"
-16.8772989,-57.4172317,Fera,"2015-03-25 02:00:12"
-17.1261522,-57.3644533,Alice,"2015-03-25 02:00:14"
-16.8767692,-57.4233386,Dale,"2015-03-25 02:00:19"
-16.9916525,-57.3856647,Picole,"2015-03-25 02:01:30"
-16.9172889,-57.4667669,Anderson,"2015-03-25 03:00:12"
-16.8767053,-57.4232475,Dale,"2015-03-25 03:00:14"
-17.1327675,-57.3667525,Alice,"2015-03-25 03:00:16"
-16.8773719,-57.4172008,Fera,"2015-03-25 03:00:22"
-16.9915669,-57.3860658,Picole,"2015-03-25 03:01:42"
-16.8730814,-57.4190197,Fera,"2015-03-25 04:00:10"
-16.8768669,-57.4237822,Dale,"2015-03-25 04:00:13"
-17.1327175,-57.3667264,Alice,"2015-03-25 04:00:30"
-16.9161028,-57.4654125,Anderson,"2015-03-25 04:00:47"
-16.9915233,-57.3859233,Picole,"2015-03-25 04:01:37"
-16.9166703,-57.4696722,Anderson,"2015-03-25 05:00:18"
-16.8774481,-57.4261961,Dale,"2015-03-25 05:00:23"
-16.8699147,-57.416925,Fera,"2015-03-25 05:00:26"
-17.1325597,-57.3668208,Alice,"2015-03-25 05:01:05"
-16.9914383,-57.3859925,Picole,"2015-03-25 05:01:51"
-16.9167675,-57.4699256,Anderson,"2015-03-25 06:00:20"
-16.8686792,-57.4162528,Fera,"2015-03-25 06:00:30"
-16.8773461,-57.4260617,Dale,"2015-03-25 06:00:53"
-16.9914092,-57.3859086,Picole,"2015-03-25 06:01:24"
-17.1326003,-57.3667294,Alice,"2015-03-25 06:01:54"
-16.87743,-57.4261344,Dale,"2015-03-25 07:00:13"
-16.9164669,-57.4697708,Anderson,"2015-03-25 07:00:29"
-16.8686681,-57.4161286,Fera,"2015-03-25 07:00:32"
-17.1326244,-57.3666942,Alice,"2015-03-25 07:00:58"
-16.9915472,-57.3859422,Picole,"2015-03-25 07:01:37"
-16.8775081,-57.42958,Dale,"2015-03-25 08:00:15"
-16.9915828,-57.3860106,Picole,"2015-03-25 08:00:48"
-16.8687064,-57.4162131,Fera,"2015-03-25 08:00:48"
-16.9163769,-57.4695839,Anderson,"2015-03-25 08:01:37"
-16.8686689,-57.4162992,Fera,"2015-03-25 09:00:15"
-16.9164739,-57.4697628,Anderson,"2015-03-25 09:00:18"
-16.9915686,-57.3860406,Picole,"2015-03-25 09:00:19"
-16.8767353,-57.4324583,Dale,"2015-03-25 09:00:54"
-16.9163903,-57.4695067,Anderson,"2015-03-25 10:00:15"
-16.9914617,-57.3860444,Picole,"2015-03-25 10:00:16"
-16.8766856,-57.4324125,Dale,"2015-03-25 10:01:10"
-17.1326167,-57.3666056,Alice,"2015-03-25 10:02:03"
-16.8766719,-57.4322589,Dale,"2015-03-25 11:00:21"
-16.9164969,-57.4696922,Anderson,"2015-03-25 11:00:48"
-16.8686933,-57.4162367,Fera,"2015-03-25 11:01:00"
-16.9915203,-57.3859208,Picole,"2015-03-25 11:01:02"
-16.868775,-57.4161922,Fera,"2015-03-25 12:00:24"
-16.8766767,-57.4323781,Dale,"2015-03-25 12:00:30"
-16.9165836,-57.4697675,Anderson,"2015-03-25 12:00:33"
-16.8767492,-57.4324556,Dale,"2015-03-25 13:00:12"
-16.9164086,-57.4697519,Anderson,"2015-03-25 13:00:13"
-16.8686961,-57.4161844,Fera,"2015-03-25 13:01:07"
-16.9915542,-57.3861039,Picole,"2015-03-25 13:02:21"
-16.8768319,-57.4324117,Dale,"2015-03-25 14:00:15"
-16.9916192,-57.3859444,Picole,"2015-03-25 14:01:05"
-16.9165156,-57.469775,Anderson,"2015-03-25 14:01:15"
-16.8686953,-57.4162383,Fera,"2015-03-25 14:01:20"
-17.1310486,-57.3660647,Alice,"2015-03-25 14:01:30"
-16.9164742,-57.4697628,Anderson,"2015-03-25 15:00:03"
-17.1292603,-57.3647278,Alice,"2015-03-25 15:00:11"
-16.9913506,-57.3860592,Picole,"2015-03-25 15:00:30"
-16.8686861,-57.4162108,Fera,"2015-03-25 15:00:30"
-16.87621,-57.4356669,Dale,"2015-03-25 15:01:10"
-16.9164925,-57.4697161,Anderson,"2015-03-25 16:00:13"
-16.8686767,-57.4162578,Fera,"2015-03-25 16:00:27"
-17.1243708,-57.3600931,Alice,"2015-03-25 16:00:30"
-16.9843981,-57.3878533,Picole,"2015-03-25 16:00:52"
-17.1235636,-57.3565536,Alice,"2015-03-25 17:00:19"
-16.8686722,-57.4161658,Fera,"2015-03-25 17:01:20"
-16.9164144,-57.4697225,Anderson,"2015-03-25 17:01:36"
-17.12356,-57.3565986,Alice,"2015-03-25 18:00:13"
-16.9165628,-57.4698189,Anderson,"2015-03-25 18:00:29"
-16.9840078,-57.3941139,Picole,"2015-03-25 18:01:19"
-16.8685272,-57.4161878,Fera,"2015-03-25 18:01:26"
-17.1235717,-57.3565328,Alice,"2015-03-25 19:00:25"
-16.9166547,-57.4698031,Anderson,"2015-03-25 19:00:28"
